Date,Time,PID,TID,Level,Tag,Message
11-06,12:12:17.536,2596,2962,I,Shell,"Shell:  : EnvironmentStateSystem: Received avatar visibility ""visible"" -1"
11-06,12:12:17.536,2596,2962,I,Shell,Shell:  : m_permanentEntitiesIR: 0
11-06,12:12:17.536,2596,2962,I,Shell,Shell:  : no permanent entities
11-06,12:12:17.536,2596,2962,W,Shell,Shell:  : Failed to find markupAnchorEntity anchor name portal_01 for entity portal it will not be enabled
11-06,12:12:17.536,2596,2962,I,Shell,"Shell:  : [ShellPortalComponent] _loadArchetype with assetUri: uri: ""apk://com.oculus.systemux/assets/portal_frame.clay/Content/Scenes/Frame/Shape.scene"" on PortalObject: Shape"
11-06,12:12:17.537,1127,23387,W,MRSS,MRSS:  : MIXEDREALITY: CameraComputeCapability: Page acquisition for frame Grayscale failed
11-06,12:12:17.537,1127,23387,W,MRSS,MRSS:  : MIXEDREALITY: ServiceLogic: onGrayscaleFramesetUpdateFromSensorsBegin: Failed to obtain page.
11-06,12:12:17.537,1127,23387,W,MRSS,MRSS:  : MIXEDREALITY: ServiceLogic: onFrameSetBegin: Skipping frame Grayscale.
11-06,12:12:17.541,3888,3972,E,MRSVC,MRSVC:  : MIXEDREALITY: MrRuntimeImpl: Could not acquire render data locks gray=false color=true. Frame dropped.
11-06,12:12:17.543,1127,1509,W,MRSS,MRSS:  : MIXEDREALITY: CapabilityWorkExecutor: WatchdogProbe [mrss_compu_sys]: Capability Depth completed in 35ms expected max 30ms. Total expirations: 1.
11-06,12:12:17.543,1127,1509,W,MRSS,MRSS:  : MIXEDREALITY: MrRuntimeCompute: Grayscale frame compute took 37.91 ms
11-06,12:12:17.543,2596,2962,I,Shell,Shell:  : AssetLoading starting loading packagePath=com.oculus.systemux/assets/portal_frame.clay
11-06,12:12:17.543,2596,2962,V,Clay,Clay:  : AndroidStorageManager listAssets(path=com.oculus.systemux/assets/portal_frame.clay/Content/Scenes/Frame)
11-06,12:12:17.544,2596,2962,V,Clay,Clay:  : AndroidStorageManager listAssets(path=com.oculus.systemux/assets/portal_frame.clay/Content/Scenes/Frame)
11-06,12:12:17.544,3888,3972,I,MRSVC,MRSVC:  : MIXEDREALITY: ClientMessengerImpl: Posting event PassthroughLayerResumed for layerId: -1 clientId: 2554190466
11-06,12:12:17.544,2596,2962,I,Shell,"Shell:  : [ShellPortalComponent] _loadArchetype with assetUri: uri: ""apk://com.oculus.systemux/assets/portal_frame.clay/Content/Scenes/Frame/Frame.scene"" on PortalObject: Frame"
11-06,12:12:17.544,2596,2962,V,Clay,Clay:  : AndroidStorageManager listAssets(path=com.oculus.systemux/assets/portal_frame.clay/Content/Scenes/Frame)
11-06,12:12:17.544,2596,2962,V,Clay,Clay:  : AndroidStorageManager listAssets(path=com.oculus.systemux/assets/portal_frame.clay/Content/Scenes/Frame)
11-06,12:12:17.544,2596,2962,I,Shell,"Shell:  : [ShellPortalComponent] _loadArchetype with assetUri: uri: ""apk://com.oculus.systemux/assets/portal_frame.clay/Content/Scenes/Frame/Shadow.scene"" on PortalObject: Shadow"
11-06,12:12:17.544,2596,2962,V,Clay,Clay:  : AndroidStorageManager listAssets(path=com.oculus.systemux/assets/portal_frame.clay/Content/Scenes/Frame)
11-06,12:12:17.545,2596,2962,V,Clay,Clay:  : AndroidStorageManager listAssets(path=com.oculus.systemux/assets/portal_frame.clay/Content/Scenes/Frame)
11-06,12:12:17.545,2596,2962,I,Shell,"Shell:  : [ShellPortalComponent] _loadArchetype with assetUri: uri: ""apk://com.oculus.systemux/assets/portal_frame.clay/Content/Scenes/Frame/Hover.scene"" on PortalObject: Hover"
11-06,12:12:17.545,2596,2962,V,Clay,Clay:  : AndroidStorageManager listAssets(path=com.oculus.systemux/assets/portal_frame.clay/Content/Scenes/Frame)
11-06,12:12:17.545,2596,2962,V,Clay,Clay:  : AndroidStorageManager listAssets(path=com.oculus.systemux/assets/portal_frame.clay/Content/Scenes/Frame)
11-06,12:12:17.545,2596,2962,I,Shell,"Shell:  : [ShellPortalComponent] _loadArchetype with assetUri: uri: ""apk://com.oculus.systemux/assets/portal_frame.clay/Content/Scenes/Frame/Effect.scene"" on PortalObject: Effect"
11-06,12:12:17.545,2596,2962,V,Clay,Clay:  : AndroidStorageManager listAssets(path=com.oculus.systemux/assets/portal_frame.clay/Content/Scenes/Frame)
11-06,12:12:17.545,2596,2962,V,Clay,Clay:  : AndroidStorageManager listAssets(path=com.oculus.systemux/assets/portal_frame.clay/Content/Scenes/Frame)
11-06,12:12:17.546,2596,2962,I,Shell,"Shell:  : [ShellPortalComponent] _loadArchetype with assetUri: uri: ""apk://com.oculus.systemux/assets/portal_innerworld_hw_welcomeisland.clay"" on PortalObject: InnerWorld"
11-06,12:12:17.547,2596,2962,I,Shell,Shell:  : AssetLoading starting loading packagePath=com.oculus.systemux/assets/portal_innerworld_hw_welcomeisland.clay
11-06,12:12:17.547,2596,2962,W,Shell,Shell:  : Component missing bool property: activatedOnHover
11-06,12:12:17.547,2596,2962,W,Shell,Shell:  : Component missing double property: activatedOnHoverDuration
11-06,12:12:17.547,2596,2962,W,Shell,Shell:  : Component missing bool property: activated
11-06,12:12:17.547,2596,2962,W,Shell,Shell:  : Component missing double property: activationAnimDuration
11-06,12:12:17.547,2596,2962,W,Shell,Shell:  : Component missing double property: deactivationAnimDuration
11-06,12:12:17.560,18996,7718,I,OpenGLRenderer,OpenGLRenderer:  Davey! duration=9222243918670ms; Flags=0 FrameTimelineVsyncId=2420548 IntendedVsync=1128118180010823 Vsync=1128118357788599 InputEventId=0 HandleInputStart=1128118361393912 AnimationStart=1128118361395214 PerformTraversalsStart=1128118456020526 DrawStart=1128118459446047 FrameDeadline=1128118212344156 FrameInterval=1128118361389016 FrameStartTime=11111111 SyncQueued=1128118459748808 SyncStart=1128118463685318 IssueDrawCommandsStart=1128118463782870 SwapBuffers=1128118465180058 FrameCompleted=9223372036854775807 DequeueBufferDuration=22708 QueueBufferDuration=403229 GpuCompleted=9223372036854775807 SwapBuffersCompleted=1128118465816516 DisplayPresentTime=0
11-06,12:12:17.565,3547,4056,I,[CT],[CT]:  : SlamAnchorClientRuntimeIPC: Kicked off bulk re-registration of 2 slam anchors.
11-06,12:12:17.578,3547,3595,I,GuardianSystem,GuardianSystem:  WaitForFrameAndAllowGuardianSDKProcessing - Passthrough is running 0 -> 1
11-06,12:12:17.579,11080,21593,I,Tracking,Tracking:  Vega: [INSIGHTS] Mode=DescriptorVega 6DoF Agg=33s Inl=21 30 39 Mem=148.1 FrameDur=18.4 83.8 PoseLat=2.5 9.4 CamImuLat=11.8 44.9 Jit=0.2 0.9 Drops(Cam=0 IMU=1) MeanIr=4657.4 Exp(4.4ms g=3 I=59)(4.4ms g=3 I=57)(4.0ms g=3 I=60)(4.3ms g=3 I=59)
11-06,12:12:17.587,3520,21619,I,Vsync,Vsync:  : Vsync 44497: 2 x 11.14 ms (89.78 Hz at 1128118.509)
11-06,12:12:17.593,18996,18996,I,AndroidPanelApp,"AndroidPanelApp:  Processing next frame action ""layerShow"" for layer ""portal_overlay"""
11-06,12:12:17.593,3547,4317,W,OsSdk,OsSdk:  : Requested historical tracking state too far in the past; oldest: 1128118.232506s requested: 1128118.153953s
11-06,12:12:17.597,2596,4292,D,AudioStreamLegacy,AudioStreamLegacy:  processCallbackCommon() callback returned AAUDIO_CALLBACK_RESULT_STOP
11-06,12:12:17.597,2596,4292,D,AAudioStream,AAudioStream:  setState(s#16) from 4 to 9
11-06,12:12:17.597,2596,4292,D,AudioTrack,AudioTrack:  stop(32): called with 70966 frames delivered
11-06,12:12:17.597,2596,4154,D,AAudio,AAudio:  : AAudioStream_requestStop(s#16) called
11-06,12:12:17.598,2596,4292,D,AAudioStream,AAudioStream:  setState(s#16) from 9 to 10
11-06,12:12:17.603,1127,23387,W,MRSS,MRSS:  : MIXEDREALITY: CameraComputeCapability: Page acquisition for frame Grayscale failed
11-06,12:12:17.603,1127,23387,W,MRSS,MRSS:  : MIXEDREALITY: ServiceLogic: onGrayscaleFramesetUpdateFromSensorsBegin: Failed to obtain page.
11-06,12:12:17.603,1127,23387,W,MRSS,MRSS:  : MIXEDREALITY: ServiceLogic: onFrameSetBegin: Skipping frame Grayscale.
11-06,12:12:17.607,2596,3697,W,Shell,Shell:  : Unable to find resource loader file may not exist: type=Asset id=9549303058280430372 path=
11-06,12:12:17.608,2596,3697,W,Shell,Shell:  : Unable to find resource loader file may not exist: type=Asset id=1763099938230550157 path=
11-06,12:12:17.608,2596,3697,E,Shell,Shell:  : CoModelAnimation: Animation shellenv/assets/raw not found
11-06,12:12:17.610,1127,1509,W,MRSS,MRSS:  : MIXEDREALITY: CapabilityWorkExecutor: WatchdogProbe [mrss_compu_sys]: Capability Depth completed in 36ms expected max 30ms. Total expirations: 1.
11-06,12:12:17.610,1127,1509,W,MRSS,MRSS:  : MIXEDREALITY: MrRuntimeCompute: Grayscale frame compute took 41.03 ms
11-06,12:12:17.615,2596,2962,I,Shell,Shell:  : [ShellPortalComponent] CoEntityLoader::Callback for Effect load failed? false loaded? true for Entity: model_61753 with assetId: 1671415360874151107 ResPath:
11-06,12:12:17.617,2596,3695,W,Shell,Shell:  : Unable to find resource loader file may not exist: type=Asset id=9021845290435939664 path=
11-06,12:12:17.618,2596,3693,E,Shell,Shell:  : CoModelAnimation: Animation shellenv/assets/raw not found
11-06,12:12:17.629,2596,2962,I,[SEO],"[SEO]:  PanelAppHostComponent: Setting panel layer visibility of layer ""portal_overlay"" to visible panel 425 (com.oculus.systemux/com.oculus.panelapp.virtualobjects.VirtualObjectsPanelService)"
11-06,12:12:17.633,3888,3972,E,MRSVC,MRSVC:  : MIXEDREALITY: MrRuntimeImpl: Could not acquire render data locks gray=false color=true. Frame dropped.
11-06,12:12:17.634,2596,2962,I,Shell,Shell:  : [ShellPortalComponent] CoEntityLoader::Callback for Shape load failed? false loaded? true for Entity: model with assetId: 17623829651569837703 ResPath:
11-06,12:12:17.634,2596,2962,I,Shell,Shell:  : [ShellPortalComponent] CoEntityLoader::Callback for Frame load failed? false loaded? true for Entity: model_61750 with assetId: 15493020322623207232 ResPath:
11-06,12:12:17.634,2596,2962,I,Shell,Shell:  : [ShellPortalComponent] CoEntityLoader::Callback for Shadow load failed? false loaded? true for Entity: model_61751 with assetId: 2629834354298271612 ResPath:
11-06,12:12:17.643,2596,2962,I,Shell,Shell:  : AssetLoading done loading: refs=21 packagePath=com.oculus.systemux/assets/portal_frame.clay
11-06,12:12:17.643,2596,2962,I,Shell,Shell:  : [ShellPortalComponent] CoEntityLoader::Callback for Hover load failed? false loaded? true for Entity: model_61752 with assetId: 18291689017094593758 ResPath:
11-06,12:12:17.643,2596,2962,I,Shell,Shell:  : [ShellPortalComponent] CoEntityLoader::Callback for InnerWorld load failed? false loaded? true for Entity: model_61754 with assetId: 6353027835514765118 ResPath:
11-06,12:12:17.643,2596,2962,E,Shell,Shell:  : CoModelAnimation: Animation shellenv/assets/raw not found
11-06,12:12:17.647,949,1570,I,EpsMixer,EpsMixer:  [13] setTrackEnabled(0) session(169) track (72)
11-06,12:12:17.650,18996,22300,I,OpenGLRenderer,OpenGLRenderer:  Davey! duration=9222243918485ms; Flags=0 FrameTimelineVsyncId=2420571 IntendedVsync=1128118369355249 Vsync=1128118524910803 InputEventId=0 HandleInputStart=1128118533286256 AnimationStart=1128118533287662 PerformTraversalsStart=1128118536961360 DrawStart=1128118543043183 FrameDeadline=1128118401688582 FrameInterval=1128118533281464 FrameStartTime=11111111 SyncQueued=1128118543290422 SyncStart=1128118543378599 IssueDrawCommandsStart=1128118543515683 SwapBuffers=1128118545626256 FrameCompleted=9223372036854775807 DequeueBufferDuration=25364 QueueBufferDuration=308281 GpuCompleted=9223372036854775807 SwapBuffersCompleted=1128118546250110 DisplayPresentTime=606562238476570
11-06,12:12:17.652,2596,2962,I,Shell,Shell:  : AssetLoading done loading: refs=7 packagePath=com.oculus.systemux/assets/portal_innerworld_hw_welcomeisland.clay
11-06,12:12:17.677,3520,21619,I,Vsync,Vsync:  : Vsync 44505: 2 x 11.14 ms (89.77 Hz at 1128118.599)
11-06,12:12:17.685,11080,21593,W,Tracking,Tracking:  VIPER: Frame Tracking (0.035509115 [sec]) exceeded camera sampling time (0.033333333 [sec]).
11-06,12:12:17.702,1127,1509,W,MRSS,MRSS:  : MIXEDREALITY: MrRuntimeCompute: Grayscale frame compute took 32.09 ms
11-06,12:12:17.708,949,1570,I,EpsMixer,EpsMixer:  [13] removeTrack session(169) track(72)
11-06,12:12:17.710,3520,21619,I,Vsync,Vsync:  : Vsync 44508: 2 x 11.14 ms (89.77 Hz at 1128118.632)
11-06,12:12:17.714,3520,3906,I,VrRuntimeService,VrRuntimeService:  RuntimeServiceSDKServer::SetGuardianSystemState: 2554190466
11-06,12:12:17.718,3547,3595,I,GuardianSystem,GuardianSystem:  GuardianSDKServerStateSnapshot::Sync: Flags changed: 0 262144 NONE to SYSTEM_SYSTEM_PT_VISIBLE
11-06,12:11:43.696,0,0,W,healthd,healthd:  : battery l=92 v=3997 t=26.5 h=2 st=4 c=-2135252 fc=5703000 cc=6 chg=u
11-06,12:12:17.736,1127,23387,W,MRSS,MRSS:  : MIXEDREALITY: CameraComputeCapability: Page acquisition for frame Grayscale failed
11-06,12:12:17.736,1127,23387,W,MRSS,MRSS:  : MIXEDREALITY: ServiceLogic: onGrayscaleFramesetUpdateFromSensorsBegin: Failed to obtain page.
11-06,12:12:17.736,1127,23387,W,MRSS,MRSS:  : MIXEDREALITY: ServiceLogic: onFrameSetBegin: Skipping frame Grayscale.
11-06,12:12:17.738,3888,3972,E,MRSVC,MRSVC:  : MIXEDREALITY: MrRuntimeImpl: Could not acquire render data locks gray=false color=true. Frame dropped.
11-06,12:12:17.741,3888,3972,I,MRSVC,MRSVC:  : MIXEDREALITY: MrService: Throttling render thread (this iteration took 1 ms)
11-06,12:12:17.746,18996,22300,I,OpenGLRenderer,OpenGLRenderer:  Davey! duration=9222243918317ms; Flags=0 FrameTimelineVsyncId=2420588 IntendedVsync=1128118536442280 Vsync=1128118536442280 InputEventId=0 HandleInputStart=1128118547289849 AnimationStart=1128118547290943 PerformTraversalsStart=1128118651147245 DrawStart=1128118651212610 FrameDeadline=1128118568775613 FrameInterval=1128118547286203 FrameStartTime=11111111 SyncQueued=1128118652326933 SyncStart=1128118652910474 IssueDrawCommandsStart=1128118653175891 SwapBuffers=1128118654309953 FrameCompleted=9223372036854775807 DequeueBufferDuration=20209 QueueBufferDuration=377396 GpuCompleted=9223372036854775807 SwapBuffersCompleted=1128118654879797 DisplayPresentTime=606562249626309
11-06,12:12:17.751,2596,2962,I,[SEO],"[SEO]:  PanelAppHostComponent: Setting panel layer visibility of layer ""portal_overlay"" to visible panel 425 (com.oculus.systemux/com.oculus.panelapp.virtualobjects.VirtualObjectsPanelService)"
11-06,12:12:17.756,18996,22300,I,OpenGLRenderer,OpenGLRenderer:  Davey! duration=9222243918318ms; Flags=0 FrameTimelineVsyncId=2420588 IntendedVsync=1128118536442280 Vsync=1128118536442280 InputEventId=0 HandleInputStart=1128118547289849 AnimationStart=1128118547290943 PerformTraversalsStart=1128118651147245 DrawStart=1128118661079328 FrameDeadline=1128118557664502 FrameInterval=1128118547286203 FrameStartTime=11111111 SyncQueued=1128118665710787 SyncStart=1128118666040110 IssueDrawCommandsStart=1128118666212974 SwapBuffers=1128118668104224 FrameCompleted=9223372036854775807 DequeueBufferDuration=14583 QueueBufferDuration=358906 GpuCompleted=9223372036854775807 SwapBuffersCompleted=1128118668774433 DisplayPresentTime=-6190756372362018560
11-06,12:12:17.757,3520,3873,I,PerformanceManager_ZSF,PerformanceManager_ZSF:  perfmgr: SetClockLevels: Apply pending clock request change: 5 3 -> 5 4
11-06,12:12:17.757,3520,3873,I,Clocks,Clocks:  : ApplySystemModes( cpu=5 gpu=4 ) - start
11-06,12:12:17.757,3520,3873,I,Clocks,Clocks:  : CPU levels [0 8]
11-06,12:12:17.757,3520,3873,I,Clocks,Clocks:  : GPU levels [0 7]
11-06,12:12:17.757,3520,3873,I,ClocksChange,ClocksChange:  Changing SystemModes to: [VR_MODE_CPU_5 VR_MODE_GPU_4 VR_MODE_CX_0 VR_MODE_OVERRIDE_FOREGROUND_TO_CONTENT_CORES SUSTAINED_PERFORMANCE_MR_MODE]
11-06,12:12:17.757,3520,3873,I,Clocks,Clocks:  : ApplySystemModes( cpu=5 gpu=4 ) - end (0.1 ms)
11-06,12:12:17.764,937,963,E,perfservice,perfservice:  End applying 'START_HINT' from hint 'VR_MODE_GPU_4' - Failed after 5 retries - Latency: 3.712ms
11-06,12:12:17.764,937,963,E,perfservice,perfservice:  >> Failed final validation: /dev/cpuctl/top-app/cpu.uclamp.latency_sensitive=0
11-06,12:12:17.764,937,963,E,perfservice,perfservice:  End applying 'END_HINT' from hint 'VR_MODE_GPU_3' - Failed after 5 retries - Latency: 1.146ms
11-06,12:12:17.764,937,963,E,perfservice,perfservice:  >> Failed final validation: /dev/cpuctl/top-app/cpu.uclamp.latency_sensitive=0
11-06,12:12:17.770,1127,23387,W,MRSS,MRSS:  : MIXEDREALITY: CameraComputeCapability: Page acquisition for frame Grayscale failed
11-06,12:12:17.770,1127,23387,E,MRSS,MRSS:  : MIXEDREALITY: CameraComputeCapability: Page for frame Grayscale seems stuck (67.02ms). Resetting stuck data listener. This shouldn't happen...
11-06,12:12:17.770,1127,23387,E,MRSS,MRSS:  : MIXEDREALITY: MrRuntimeCompute: Capability: Depth holding data DataControllerTyped<mr::mrsystemservice::FramesetData<'\x01'>> and executing for 52ms. Resetting listener.
11-06,12:12:17.770,1127,23387,E,MRSS,MRSS:  : MIXEDREALITY: MrRuntimeCompute: Capability: Passthrough holding data DataControllerTyped<mr::mrsystemservice::FramesetData<'\x01'>> and executing for 0ms. Resetting listener.
11-06,12:12:17.770,1127,23387,W,MRSS,MRSS:  : MIXEDREALITY: ServiceLogic: onGrayscaleFramesetUpdateFromSensorsBegin: Failed to obtain page.
11-06,12:12:17.770,1127,23387,W,MRSS,MRSS:  : MIXEDREALITY: ServiceLogic: onFrameSetBegin: Skipping frame Grayscale.
11-06,12:12:17.770,1127,1509,W,MRSS,MRSS:  : MIXEDREALITY: MrRuntimeCompute: Grayscale frame compute took 67.41 ms
11-06,12:12:17.770,1127,1509,W,MRSS,MRSS:  : MIXEDREALITY: CapabilityWorkExecutor: WatchdogProbe [mrss_compu_sys]: Capability Depth completed in 52ms expected max 30ms. Total expirations: 1.
11-06,12:12:17.779,3888,3972,E,MRSVC,MRSVC:  : MIXEDREALITY: MrRuntimeImpl: Could not acquire render data locks gray=false color=true. Frame dropped.
11-06,12:12:17.833,3547,3595,W,[CT],[CT]:  : Anchor:SlamAnchorMemoryOSSDKClient: [Throttled count=285] Skipping invalid anchorHandle when attempting to cache AnchorStates
11-06,12:12:17.871,1127,23387,W,MRSS,MRSS:  : MIXEDREALITY: CameraComputeCapability: Page acquisition for frame Grayscale failed
11-06,12:12:17.871,1127,23387,W,MRSS,MRSS:  : MIXEDREALITY: ServiceLogic: onGrayscaleFramesetUpdateFromSensorsBegin: Failed to obtain page.
11-06,12:12:17.871,1127,23387,W,MRSS,MRSS:  : MIXEDREALITY: ServiceLogic: onFrameSetBegin: Skipping frame Grayscale.
11-06,12:12:17.880,1127,1509,W,MRSS,MRSS:  : MIXEDREALITY: CapabilityWorkExecutor: WatchdogProbe [mrss_compu_sys]: Capability Depth completed in 35ms expected max 30ms. Total expirations: 1.
11-06,12:12:17.880,1127,1509,W,MRSS,MRSS:  : MIXEDREALITY: MrRuntimeCompute: Grayscale frame compute took 43.45 ms
11-06,12:12:17.890,3888,3972,E,MRSVC,MRSVC:  : MIXEDREALITY: MrRuntimeImpl: Could not acquire render data locks gray=false color=true. Frame dropped.
11-06,12:12:17.907,1191,5903,I,RuntimeIpcHelperService,RuntimeIpcHelperService:  Going to start ComponentInfo{com.facebook.wearable.system.location.service/com.facebook.wearable.system.location.service.vros.LocationSDKService} as background
11-06,12:12:17.935,2596,2962,I,Shell,Shell:  : [LocalAvatar] Avatar2RenderSystem::_initAvatarPrimitives Detected primitive change: diff = 1 numPrims = 1
11-06,12:12:17.937,1127,23387,W,MRSS,MRSS:  : MIXEDREALITY: CameraComputeCapability: Page acquisition for frame Grayscale failed
11-06,12:12:17.938,1127,23387,W,MRSS,MRSS:  : MIXEDREALITY: ServiceLogic: onGrayscaleFramesetUpdateFromSensorsBegin: Failed to obtain page.
11-06,12:12:17.938,1127,23387,W,MRSS,MRSS:  : MIXEDREALITY: ServiceLogic: onFrameSetBegin: Skipping frame Grayscale.
11-06,12:12:17.944,1127,4458,W,MRSS,MRSS:  : MIXEDREALITY: CapabilityWorkExecutor: WatchdogProbe [mrss_compu_sys]: Capability Depth timed out it's taking more than 39ms to complete expected max 30ms. Total expirations: 1.
